,image_name,x_1,y_1,x_2,y_2,category,category_type,category_type_name,width,height,area,evaluation_status,category_encoding
240514,img/Lace-Paneled_Satin_Robe/img_00000023.jpg,27,1,179,300,Robe,3,Full Body,152,299,45448,train,9
240515,img/Lace-Paneled_Satin_Robe/img_00000024.jpg,58,54,166,294,Robe,3,Full Body,108,240,25920,train,9
240516,img/Lace-Paneled_Satin_Robe/img_00000025.jpg,1,15,175,242,Robe,3,Full Body,174,227,39498,train,9
240519,img/Lace-Paneled_Satin_Robe/img_00000028.jpg,46,52,185,300,Robe,3,Full Body,139,248,34472,train,9
240520,img/Lace-Paneled_Satin_Robe/img_00000029.jpg,1,1,200,300,Robe,3,Full Body,199,299,59501,train,9
240521,img/Lace-Paneled_Satin_Robe/img_00000030.jpg,21,4,171,300,Robe,3,Full Body,150,296,44400,train,9
240522,img/Lace-Paneled_Satin_Robe/img_00000031.jpg,72,23,222,229,Robe,3,Full Body,150,206,30900,train,9
240523,img/Lace-Paneled_Satin_Robe/img_00000032.jpg,47,28,131,284,Robe,3,Full Body,84,256,21504,train,9
240524,img/Lace-Paneled_Satin_Robe/img_00000033.jpg,68,23,153,219,Robe,3,Full Body,85,196,16660,train,9
240526,img/Lace-Paneled_Satin_Robe/img_00000035.jpg,39,66,155,281,Robe,3,Full Body,116,215,24940,train,9
240528,img/Lace-Paneled_Satin_Robe/img_00000037.jpg,21,1,200,300,Robe,3,Full Body,179,299,53521,train,9
240529,img/Lace-Paneled_Satin_Robe/img_00000038.jpg,1,127,300,300,Robe,3,Full Body,299,173,51727,train,9
240530,img/Lace-Paneled_Satin_Robe/img_00000039.jpg,23,48,240,300,Robe,3,Full Body,217,252,54684,train,9
240532,img/Lace-Paneled_Satin_Robe/img_00000041.jpg,39,34,181,239,Robe,3,Full Body,142,205,29110,train,9
240533,img/Lace-Paneled_Satin_Robe/img_00000042.jpg,89,25,190,300,Robe,3,Full Body,101,275,27775,train,9
240534,img/Lace-Paneled_Satin_Robe/img_00000043.jpg,1,4,136,136,Robe,3,Full Body,135,132,17820,train,9
240535,img/Lace-Paneled_Satin_Robe/img_00000044.jpg,56,30,156,177,Robe,3,Full Body,100,147,14700,train,9
240536,img/Lace-Paneled_Satin_Robe/img_00000045.jpg,46,25,155,300,Robe,3,Full Body,109,275,29975,train,9
240538,img/Lace-Paneled_Satin_Robe/img_00000047.jpg,1,83,225,300,Robe,3,Full Body,224,217,48608,train,9
240539,img/Lace-Paneled_Satin_Robe/img_00000048.jpg,17,53,198,300,Robe,3,Full Body,181,247,44707,train,9
240541,img/Lace-Paneled_Satin_Robe/img_00000050.jpg,9,20,61,95,Robe,3,Full Body,52,75,3900,train,9
240542,img/Lace-Paneled_Satin_Robe/img_00000051.jpg,96,34,170,213,Robe,3,Full Body,74,179,13246,train,9
243893,img/Tile_Print_Drawstring_Caftan/img_00000001.jpg,1,1,300,300,Caftan,3,Full Body,299,299,89401,train,2
243894,img/Tile_Print_Drawstring_Caftan/img_00000002.jpg,258,188,300,295,Caftan,3,Full Body,42,107,4494,train,2
243895,img/Tile_Print_Drawstring_Caftan/img_00000003.jpg,15,1,233,297,Caftan,3,Full Body,218,296,64528,train,2
243896,img/Tile_Print_Drawstring_Caftan/img_00000004.jpg,57,1,194,263,Caftan,3,Full Body,137,262,35894,train,2
243897,img/Tile_Print_Drawstring_Caftan/img_00000005.jpg,34,48,179,286,Caftan,3,Full Body,145,238,34510,train,2
243898,img/Tile_Print_Drawstring_Caftan/img_00000006.jpg,5,1,300,300,Caftan,3,Full Body,295,299,88205,train,2
243899,img/Tile_Print_Drawstring_Caftan/img_00000007.jpg,1,7,189,290,Caftan,3,Full Body,188,283,53204,train,2
243900,img/Tile_Print_Drawstring_Caftan/img_00000008.jpg,27,1,279,300,Caftan,3,Full Body,252,299,75348,train,2
243903,img/Tile_Print_Drawstring_Caftan/img_00000011.jpg,107,36,203,253,Caftan,3,Full Body,96,217,20832,train,2
243904,img/Tile_Print_Drawstring_Caftan/img_00000012.jpg,25,1,289,300,Caftan,3,Full Body,264,299,78936,train,2
243905,img/Tile_Print_Drawstring_Caftan/img_00000013.jpg,42,32,150,296,Caftan,3,Full Body,108,264,28512,train,2
243908,img/Tile_Print_Drawstring_Caftan/img_00000016.jpg,46,51,218,300,Caftan,3,Full Body,172,249,42828,train,2
243910,img/Tile_Print_Drawstring_Caftan/img_00000018.jpg,85,37,221,190,Caftan,3,Full Body,136,153,20808,train,2
243912,img/Tile_Print_Drawstring_Caftan/img_00000020.jpg,54,21,205,300,Caftan,3,Full Body,151,279,42129,train,2
243913,img/Tile_Print_Drawstring_Caftan/img_00000021.jpg,93,36,166,187,Caftan,3,Full Body,73,151,11023,train,2
243914,img/Tile_Print_Drawstring_Caftan/img_00000022.jpg,52,32,170,278,Caftan,3,Full Body,118,246,29028,train,2
243915,img/Tile_Print_Drawstring_Caftan/img_00000023.jpg,20,3,148,210,Caftan,3,Full Body,128,207,26496,train,2
243916,img/Tile_Print_Drawstring_Caftan/img_00000024.jpg,53,39,226,244,Caftan,3,Full Body,173,205,35465,train,2
243922,img/Tile_Print_Drawstring_Caftan/img_00000030.jpg,79,24,231,300,Caftan,3,Full Body,152,276,41952,train,2
243923,img/Tile_Print_Drawstring_Caftan/img_00000031.jpg,63,36,202,267,Caftan,3,Full Body,139,231,32109,train,2
243924,img/Tile_Print_Drawstring_Caftan/img_00000032.jpg,41,1,265,300,Caftan,3,Full Body,224,299,66976,train,2
243925,img/Tile_Print_Drawstring_Caftan/img_00000033.jpg,43,38,164,234,Caftan,3,Full Body,121,196,23716,train,2
243927,img/Tile_Print_Drawstring_Caftan/img_00000035.jpg,1,39,106,204,Caftan,3,Full Body,105,165,17325,train,2
243928,img/Tile_Print_Drawstring_Caftan/img_00000036.jpg,8,46,259,300,Caftan,3,Full Body,251,254,63754,train,2
243929,img/Tile_Print_Drawstring_Caftan/img_00000037.jpg,81,36,220,300,Caftan,3,Full Body,139,264,36696,train,2
243930,img/Tile_Print_Drawstring_Caftan/img_00000038.jpg,58,28,146,163,Caftan,3,Full Body,88,135,11880,train,2
243931,img/Tile_Print_Drawstring_Caftan/img_00000039.jpg,1,36,300,300,Caftan,3,Full Body,299,264,78936,train,2
243932,img/Tile_Print_Drawstring_Caftan/img_00000040.jpg,47,32,250,272,Caftan,3,Full Body,203,240,48720,train,2
243933,img/Tile_Print_Drawstring_Caftan/img_00000041.jpg,115,25,187,300,Caftan,3,Full Body,72,275,19800,train,2
243935,img/Tile_Print_Drawstring_Caftan/img_00000043.jpg,70,53,221,300,Caftan,3,Full Body,151,247,37297,train,2
243936,img/Tile_Print_Drawstring_Caftan/img_00000044.jpg,1,18,300,300,Caftan,3,Full Body,299,282,84318,train,2
243938,img/Tile_Print_Drawstring_Caftan/img_00000046.jpg,59,32,244,197,Caftan,3,Full Body,185,165,30525,train,2
243939,img/Tile_Print_Drawstring_Caftan/img_00000047.jpg,61,60,243,294,Caftan,3,Full Body,182,234,42588,train,2
243940,img/Tile_Print_Drawstring_Caftan/img_00000048.jpg,1,5,300,300,Caftan,3,Full Body,299,295,88205,train,2
243942,img/Tile_Print_Drawstring_Caftan/img_00000050.jpg,77,19,213,300,Caftan,3,Full Body,136,281,38216,train,2
243943,img/Tile_Print_Drawstring_Caftan/img_00000051.jpg,1,1,300,300,Caftan,3,Full Body,299,299,89401,train,2
243944,img/Tile_Print_Drawstring_Caftan/img_00000052.jpg,12,56,186,300,Caftan,3,Full Body,174,244,42456,train,2
243945,img/Tile_Print_Drawstring_Caftan/img_00000053.jpg,85,29,207,292,Caftan,3,Full Body,122,263,32086,train,2
250163,img/Plush_Polka_Dot_Robe/img_00000002.jpg,29,44,173,296,Robe,3,Full Body,144,252,36288,train,9
250164,img/Plush_Polka_Dot_Robe/img_00000003.jpg,70,40,194,237,Robe,3,Full Body,124,197,24428,train,9
250165,img/Plush_Polka_Dot_Robe/img_00000004.jpg,30,2,137,221,Robe,3,Full Body,107,219,23433,train,9
250166,img/Plush_Polka_Dot_Robe/img_00000005.jpg,1,24,86,254,Robe,3,Full Body,85,230,19550,train,9
250167,img/Plush_Polka_Dot_Robe/img_00000006.jpg,33,1,277,225,Robe,3,Full Body,244,224,54656,train,9
250169,img/Plush_Polka_Dot_Robe/img_00000008.jpg,33,36,111,170,Robe,3,Full Body,78,134,10452,train,9
250170,img/Plush_Polka_Dot_Robe/img_00000009.jpg,17,2,153,225,Robe,3,Full Body,136,223,30328,train,9
250175,img/Plush_Polka_Dot_Robe/img_00000014.jpg,77,1,231,281,Robe,3,Full Body,154,280,43120,train,9
250176,img/Plush_Polka_Dot_Robe/img_00000015.jpg,1,1,196,297,Robe,3,Full Body,195,296,57720,train,9
250178,img/Plush_Polka_Dot_Robe/img_00000017.jpg,1,32,250,300,Robe,3,Full Body,249,268,66732,train,9
250179,img/Plush_Polka_Dot_Robe/img_00000018.jpg,109,29,210,231,Robe,3,Full Body,101,202,20402,train,9
250181,img/Plush_Polka_Dot_Robe/img_00000020.jpg,49,41,156,208,Robe,3,Full Body,107,167,17869,train,9
250182,img/Plush_Polka_Dot_Robe/img_00000021.jpg,23,27,141,265,Robe,3,Full Body,118,238,28084,train,9
250183,img/Plush_Polka_Dot_Robe/img_00000022.jpg,61,34,156,212,Robe,3,Full Body,95,178,16910,train,9
250184,img/Plush_Polka_Dot_Robe/img_00000023.jpg,89,1,227,176,Robe,3,Full Body,138,175,24150,train,9
250185,img/Plush_Polka_Dot_Robe/img_00000024.jpg,47,5,191,267,Robe,3,Full Body,144,262,37728,train,9
250186,img/Plush_Polka_Dot_Robe/img_00000025.jpg,22,49,174,300,Robe,3,Full Body,152,251,38152,train,9
250187,img/Plush_Polka_Dot_Robe/img_00000026.jpg,90,29,206,264,Robe,3,Full Body,116,235,27260,train,9
250188,img/Plush_Polka_Dot_Robe/img_00000027.jpg,81,33,163,217,Robe,3,Full Body,82,184,15088,train,9
250189,img/Plush_Polka_Dot_Robe/img_00000028.jpg,22,1,286,300,Robe,3,Full Body,264,299,78936,train,9
250190,img/Plush_Polka_Dot_Robe/img_00000029.jpg,172,34,282,193,Robe,3,Full Body,110,159,17490,train,9
250192,img/Plush_Polka_Dot_Robe/img_00000031.jpg,30,36,161,236,Robe,3,Full Body,131,200,26200,train,9
250193,img/Plush_Polka_Dot_Robe/img_00000032.jpg,1,44,111,207,Robe,3,Full Body,110,163,17930,train,9
250195,img/Plush_Polka_Dot_Robe/img_00000034.jpg,100,1,213,193,Robe,3,Full Body,113,192,21696,train,9
250197,img/Plush_Polka_Dot_Robe/img_00000036.jpg,1,1,203,300,Robe,3,Full Body,202,299,60398,train,9
250198,img/Plush_Polka_Dot_Robe/img_00000037.jpg,91,27,215,186,Robe,3,Full Body,124,159,19716,train,9
250199,img/Plush_Polka_Dot_Robe/img_00000038.jpg,1,1,161,300,Robe,3,Full Body,160,299,47840,train,9
250202,img/Plush_Polka_Dot_Robe/img_00000041.jpg,65,2,199,300,Robe,3,Full Body,134,298,39932,train,9
250205,img/Plush_Polka_Dot_Robe/img_00000044.jpg,85,1,193,211,Robe,3,Full Body,108,210,22680,train,9
250206,img/Plush_Polka_Dot_Robe/img_00000045.jpg,1,67,300,300,Robe,3,Full Body,299,233,69667,train,9
250207,img/Plush_Polka_Dot_Robe/img_00000046.jpg,1,1,300,300,Robe,3,Full Body,299,299,89401,train,9
250208,img/Plush_Polka_Dot_Robe/img_00000047.jpg,165,36,296,247,Robe,3,Full Body,131,211,27641,train,9
250209,img/Plush_Polka_Dot_Robe/img_00000048.jpg,1,1,300,241,Robe,3,Full Body,299,240,71760,train,9
250210,img/Plush_Polka_Dot_Robe/img_00000049.jpg,43,1,223,295,Robe,3,Full Body,180,294,52920,train,9
250211,img/Plush_Polka_Dot_Robe/img_00000050.jpg,56,1,200,271,Robe,3,Full Body,144,270,38880,train,9
250212,img/Plush_Polka_Dot_Robe/img_00000051.jpg,68,31,162,167,Robe,3,Full Body,94,136,12784,train,9
250215,img/Plush_Polka_Dot_Robe/img_00000054.jpg,24,1,112,160,Robe,3,Full Body,88,159,13992,train,9
250216,img/Plush_Polka_Dot_Robe/img_00000055.jpg,1,48,300,300,Robe,3,Full Body,299,252,75348,train,9
250217,img/Plush_Polka_Dot_Robe/img_00000056.jpg,76,36,174,232,Robe,3,Full Body,98,196,19208,train,9
250218,img/Plush_Polka_Dot_Robe/img_00000057.jpg,21,26,179,300,Robe,3,Full Body,158,274,43292,train,9
250219,img/Plush_Polka_Dot_Robe/img_00000058.jpg,95,29,195,226,Robe,3,Full Body,100,197,19700,train,9
250221,img/Plush_Polka_Dot_Robe/img_00000060.jpg,1,1,184,300,Robe,3,Full Body,183,299,54717,train,9
250223,img/Plush_Polka_Dot_Robe/img_00000062.jpg,67,28,162,200,Robe,3,Full Body,95,172,16340,train,9
250226,img/Plush_Polka_Dot_Robe/img_00000065.jpg,53,1,268,281,Robe,3,Full Body,215,280,60200,train,9
250227,img/Plush_Polka_Dot_Robe/img_00000066.jpg,1,19,300,298,Robe,3,Full Body,299,279,83421,train,9
250228,img/Plush_Polka_Dot_Robe/img_00000067.jpg,1,26,300,300,Robe,3,Full Body,299,274,81926,train,9
258233,img/Tribal_Print_V-Back_Kaftan/img_00000001.jpg,51,61,137,218,Kaftan,3,Full Body,86,157,13502,train,6
258234,img/Tribal_Print_V-Back_Kaftan/img_00000002.jpg,51,50,251,273,Kaftan,3,Full Body,200,223,44600,train,6
258235,img/Tribal_Print_V-Back_Kaftan/img_00000003.jpg,34,21,152,214,Kaftan,3,Full Body,118,193,22774,train,6
258236,img/Tribal_Print_V-Back_Kaftan/img_00000004.jpg,48,17,175,300,Kaftan,3,Full Body,127,283,35941,train,6
258237,img/Tribal_Print_V-Back_Kaftan/img_00000005.jpg,36,32,142,298,Kaftan,3,Full Body,106,266,28196,train,6
258240,img/Tribal_Print_V-Back_Kaftan/img_00000008.jpg,107,36,207,238,Kaftan,3,Full Body,100,202,20200,train,6
258242,img/Tribal_Print_V-Back_Kaftan/img_00000010.jpg,10,26,140,297,Kaftan,3,Full Body,130,271,35230,train,6
258243,img/Tribal_Print_V-Back_Kaftan/img_00000011.jpg,62,23,220,287,Kaftan,3,Full Body,158,264,41712,train,6
258244,img/Tribal_Print_V-Back_Kaftan/img_00000012.jpg,99,36,202,262,Kaftan,3,Full Body,103,226,23278,train,6
258245,img/Tribal_Print_V-Back_Kaftan/img_00000013.jpg,40,35,140,286,Kaftan,3,Full Body,100,251,25100,train,6
258246,img/Tribal_Print_V-Back_Kaftan/img_00000014.jpg,43,40,171,191,Kaftan,3,Full Body,128,151,19328,train,6
258247,img/Tribal_Print_V-Back_Kaftan/img_00000015.jpg,77,47,185,218,Kaftan,3,Full Body,108,171,18468,train,6
258249,img/Tribal_Print_V-Back_Kaftan/img_00000017.jpg,47,33,136,188,Kaftan,3,Full Body,89,155,13795,train,6
258250,img/Tribal_Print_V-Back_Kaftan/img_00000018.jpg,97,34,217,203,Kaftan,3,Full Body,120,169,20280,train,6
258251,img/Tribal_Print_V-Back_Kaftan/img_00000019.jpg,31,35,146,279,Kaftan,3,Full Body,115,244,28060,train,6
258252,img/Tribal_Print_V-Back_Kaftan/img_00000020.jpg,75,26,199,298,Kaftan,3,Full Body,124,272,33728,train,6
258253,img/Tribal_Print_V-Back_Kaftan/img_00000021.jpg,72,41,168,209,Kaftan,3,Full Body,96,168,16128,train,6
258254,img/Tribal_Print_V-Back_Kaftan/img_00000022.jpg,78,57,215,300,Kaftan,3,Full Body,137,243,33291,train,6
258256,img/Tribal_Print_V-Back_Kaftan/img_00000024.jpg,28,37,155,198,Kaftan,3,Full Body,127,161,20447,train,6
258257,img/Tribal_Print_V-Back_Kaftan/img_00000025.jpg,86,39,178,207,Kaftan,3,Full Body,92,168,15456,train,6
258258,img/Tribal_Print_V-Back_Kaftan/img_00000026.jpg,75,56,232,300,Kaftan,3,Full Body,157,244,38308,train,6
258259,img/Tribal_Print_V-Back_Kaftan/img_00000027.jpg,95,28,213,282,Kaftan,3,Full Body,118,254,29972,train,6
258261,img/Tribal_Print_V-Back_Kaftan/img_00000029.jpg,48,28,169,292,Kaftan,3,Full Body,121,264,31944,train,6
258262,img/Tribal_Print_V-Back_Kaftan/img_00000030.jpg,36,58,260,278,Kaftan,3,Full Body,224,220,49280,train,6
258263,img/Tribal_Print_V-Back_Kaftan/img_00000031.jpg,87,57,243,270,Kaftan,3,Full Body,156,213,33228,train,6
258265,img/Tribal_Print_V-Back_Kaftan/img_00000033.jpg,64,25,159,291,Kaftan,3,Full Body,95,266,25270,train,6
258268,img/Tribal_Print_V-Back_Kaftan/img_00000036.jpg,63,21,159,300,Kaftan,3,Full Body,96,279,26784,train,6
258271,img/Tribal_Print_V-Back_Kaftan/img_00000039.jpg,10,55,200,300,Kaftan,3,Full Body,190,245,46550,train,6
258272,img/Tribal_Print_V-Back_Kaftan/img_00000040.jpg,67,22,167,300,Kaftan,3,Full Body,100,278,27800,train,6
258273,img/Tribal_Print_V-Back_Kaftan/img_00000041.jpg,46,31,152,300,Kaftan,3,Full Body,106,269,28514,train,6
258274,img/Tribal_Print_V-Back_Kaftan/img_00000042.jpg,1,1,197,300,Kaftan,3,Full Body,196,299,58604,train,6
258275,img/Tribal_Print_V-Back_Kaftan/img_00000043.jpg,50,49,196,299,Kaftan,3,Full Body,146,250,36500,train,6
258276,img/Tribal_Print_V-Back_Kaftan/img_00000044.jpg,66,54,210,300,Kaftan,3,Full Body,144,246,35424,train,6
258278,img/Tribal_Print_V-Back_Kaftan/img_00000046.jpg,62,35,170,294,Kaftan,3,Full Body,108,259,27972,train,6
258279,img/Tribal_Print_V-Back_Kaftan/img_00000047.jpg,46,33,148,189,Kaftan,3,Full Body,102,156,15912,train,6
258280,img/Tribal_Print_V-Back_Kaftan/img_00000048.jpg,27,32,145,296,Kaftan,3,Full Body,118,264,31152,train,6
258281,img/Tribal_Print_V-Back_Kaftan/img_00000049.jpg,35,30,189,300,Kaftan,3,Full Body,154,270,41580,train,6
258282,img/Tribal_Print_V-Back_Kaftan/img_00000050.jpg,45,42,143,250,Kaftan,3,Full Body,98,208,20384,train,6
258284,img/Tribal_Print_V-Back_Kaftan/img_00000052.jpg,108,35,228,229,Kaftan,3,Full Body,120,194,23280,train,6
258285,img/Tribal_Print_V-Back_Kaftan/img_00000053.jpg,38,51,205,300,Kaftan,3,Full Body,167,249,41583,train,6
258286,img/Tribal_Print_V-Back_Kaftan/img_00000054.jpg,60,49,152,176,Kaftan,3,Full Body,92,127,11684,train,6
258289,img/Tribal_Print_V-Back_Kaftan/img_00000057.jpg,41,18,96,212,Kaftan,3,Full Body,55,194,10670,train,6
258290,img/Tribal_Print_V-Back_Kaftan/img_00000058.jpg,82,47,183,214,Kaftan,3,Full Body,101,167,16867,train,6
258291,img/Tribal_Print_V-Back_Kaftan/img_00000059.jpg,20,52,176,287,Kaftan,3,Full Body,156,235,36660,train,6
258292,img/Tribal_Print_V-Back_Kaftan/img_00000060.jpg,3,29,150,268,Kaftan,3,Full Body,147,239,35133,train,6
258293,img/Tribal_Print_V-Back_Kaftan/img_00000061.jpg,68,29,145,300,Kaftan,3,Full Body,77,271,20867,train,6
259377,img/Tonal_Plaid_Robe/img_00000001.jpg,51,20,143,219,Robe,3,Full Body,92,199,18308,train,9
259378,img/Tonal_Plaid_Robe/img_00000002.jpg,68,25,174,259,Robe,3,Full Body,106,234,24804,train,9
259379,img/Tonal_Plaid_Robe/img_00000003.jpg,21,30,142,278,Robe,3,Full Body,121,248,30008,train,9
259380,img/Tonal_Plaid_Robe/img_00000004.jpg,105,51,206,206,Robe,3,Full Body,101,155,15655,train,9
259381,img/Tonal_Plaid_Robe/img_00000005.jpg,29,19,171,239,Robe,3,Full Body,142,220,31240,train,9
259385,img/Tonal_Plaid_Robe/img_00000009.jpg,60,41,211,282,Robe,3,Full Body,151,241,36391,train,9
259388,img/Tonal_Plaid_Robe/img_00000012.jpg,55,14,144,181,Robe,3,Full Body,89,167,14863,train,9
259389,img/Tonal_Plaid_Robe/img_00000013.jpg,22,47,154,255,Robe,3,Full Body,132,208,27456,train,9
259390,img/Tonal_Plaid_Robe/img_00000014.jpg,49,86,158,249,Robe,3,Full Body,109,163,17767,train,9
259391,img/Tonal_Plaid_Robe/img_00000015.jpg,56,33,172,234,Robe,3,Full Body,116,201,23316,train,9
259392,img/Tonal_Plaid_Robe/img_00000016.jpg,27,34,145,243,Robe,3,Full Body,118,209,24662,train,9
259396,img/Tonal_Plaid_Robe/img_00000020.jpg,4,51,176,274,Robe,3,Full Body,172,223,38356,train,9
259397,img/Tonal_Plaid_Robe/img_00000021.jpg,1,1,300,300,Robe,3,Full Body,299,299,89401,train,9
259398,img/Tonal_Plaid_Robe/img_00000022.jpg,35,18,126,213,Robe,3,Full Body,91,195,17745,train,9
259857,img/Tonal_Plaid_Robe/img_00000023.jpg,1,1,200,300,Robe,3,Full Body,199,299,59501,train,9
259858,img/Tonal_Plaid_Robe/img_00000024.jpg,28,1,200,280,Robe,3,Full Body,172,279,47988,train,9
259859,img/Tonal_Plaid_Robe/img_00000025.jpg,30,56,181,300,Robe,3,Full Body,151,244,36844,train,9
259860,img/Tonal_Plaid_Robe/img_00000026.jpg,86,27,144,220,Robe,3,Full Body,58,193,11194,train,9
259861,img/Tonal_Plaid_Robe/img_00000027.jpg,1,37,180,220,Robe,3,Full Body,179,183,32757,train,9
259862,img/Tonal_Plaid_Robe/img_00000028.jpg,78,38,235,300,Robe,3,Full Body,157,262,41134,train,9
259864,img/Tonal_Plaid_Robe/img_00000030.jpg,1,43,180,220,Robe,3,Full Body,179,177,31683,train,9
259865,img/Tonal_Plaid_Robe/img_00000031.jpg,1,9,179,300,Robe,3,Full Body,178,291,51798,train,9
259866,img/Tonal_Plaid_Robe/img_00000032.jpg,28,34,164,250,Robe,3,Full Body,136,216,29376,train,9
259867,img/Tonal_Plaid_Robe/img_00000033.jpg,36,15,247,300,Robe,3,Full Body,211,285,60135,train,9
271542,img/Panda-Hood_Pajama_Onesie/img_00000001.jpg,25,34,127,300,Onesie,3,Full Body,102,266,27132,train,7
271543,img/Panda-Hood_Pajama_Onesie/img_00000002.jpg,69,60,211,261,Onesie,3,Full Body,142,201,28542,train,7
271544,img/Panda-Hood_Pajama_Onesie/img_00000003.jpg,69,95,215,242,Onesie,3,Full Body,146,147,21462,train,7
271545,img/Panda-Hood_Pajama_Onesie/img_00000004.jpg,54,30,133,300,Onesie,3,Full Body,79,270,21330,train,7
271550,img/Panda-Hood_Pajama_Onesie/img_00000009.jpg,62,41,186,296,Onesie,3,Full Body,124,255,31620,train,7
271552,img/Panda-Hood_Pajama_Onesie/img_00000011.jpg,64,32,160,295,Onesie,3,Full Body,96,263,25248,train,7
271555,img/Panda-Hood_Pajama_Onesie/img_00000014.jpg,124,47,280,280,Onesie,3,Full Body,156,233,36348,train,7
271556,img/Panda-Hood_Pajama_Onesie/img_00000015.jpg,62,1,190,289,Onesie,3,Full Body,128,288,36864,train,7
271557,img/Panda-Hood_Pajama_Onesie/img_00000016.jpg,1,20,300,300,Onesie,3,Full Body,299,280,83720,train,7
271559,img/Panda-Hood_Pajama_Onesie/img_00000018.jpg,43,56,139,284,Onesie,3,Full Body,96,228,21888,train,7
271560,img/Panda-Hood_Pajama_Onesie/img_00000019.jpg,56,58,162,300,Onesie,3,Full Body,106,242,25652,train,7
271561,img/Panda-Hood_Pajama_Onesie/img_00000020.jpg,154,44,260,300,Onesie,3,Full Body,106,256,27136,train,7
271563,img/Panda-Hood_Pajama_Onesie/img_00000022.jpg,1,21,300,300,Onesie,3,Full Body,299,279,83421,train,7
271565,img/Panda-Hood_Pajama_Onesie/img_00000024.jpg,1,99,300,288,Onesie,3,Full Body,299,189,56511,train,7
271566,img/Panda-Hood_Pajama_Onesie/img_00000025.jpg,20,13,187,234,Onesie,3,Full Body,167,221,36907,train,7
271567,img/Panda-Hood_Pajama_Onesie/img_00000026.jpg,52,31,160,286,Onesie,3,Full Body,108,255,27540,train,7
271568,img/Panda-Hood_Pajama_Onesie/img_00000027.jpg,106,57,209,300,Onesie,3,Full Body,103,243,25029,train,7
271569,img/Panda-Hood_Pajama_Onesie/img_00000028.jpg,150,60,295,246,Onesie,3,Full Body,145,186,26970,train,7
271570,img/Panda-Hood_Pajama_Onesie/img_00000029.jpg,137,40,288,299,Onesie,3,Full Body,151,259,39109,train,7
271571,img/Panda-Hood_Pajama_Onesie/img_00000030.jpg,41,18,166,300,Onesie,3,Full Body,125,282,35250,train,7
271572,img/Panda-Hood_Pajama_Onesie/img_00000031.jpg,1,98,204,300,Onesie,3,Full Body,203,202,41006,train,7
271574,img/Panda-Hood_Pajama_Onesie/img_00000033.jpg,42,31,144,284,Onesie,3,Full Body,102,253,25806,train,7
271576,img/Panda-Hood_Pajama_Onesie/img_00000035.jpg,1,88,300,300,Onesie,3,Full Body,299,212,63388,train,7
271577,img/Panda-Hood_Pajama_Onesie/img_00000036.jpg,44,44,181,289,Onesie,3,Full Body,137,245,33565,train,7
271578,img/Panda-Hood_Pajama_Onesie/img_00000037.jpg,28,25,106,217,Onesie,3,Full Body,78,192,14976,train,7
271579,img/Panda-Hood_Pajama_Onesie/img_00000038.jpg,35,52,180,281,Onesie,3,Full Body,145,229,33205,train,7
271580,img/Panda-Hood_Pajama_Onesie/img_00000039.jpg,25,33,212,289,Onesie,3,Full Body,187,256,47872,train,7
271581,img/Panda-Hood_Pajama_Onesie/img_00000040.jpg,1,1,155,300,Onesie,3,Full Body,154,299,46046,train,7
271582,img/Panda-Hood_Pajama_Onesie/img_00000041.jpg,1,48,300,300,Onesie,3,Full Body,299,252,75348,train,7
271583,img/Panda-Hood_Pajama_Onesie/img_00000042.jpg,92,13,217,299,Onesie,3,Full Body,125,286,35750,train,7
271584,img/Panda-Hood_Pajama_Onesie/img_00000043.jpg,101,18,253,300,Onesie,3,Full Body,152,282,42864,train,7
271585,img/Panda-Hood_Pajama_Onesie/img_00000044.jpg,31,16,149,281,Onesie,3,Full Body,118,265,31270,train,7
271590,img/Panda-Hood_Pajama_Onesie/img_00000049.jpg,51,101,164,266,Onesie,3,Full Body,113,165,18645,train,7
271591,img/Panda-Hood_Pajama_Onesie/img_00000050.jpg,41,31,156,300,Onesie,3,Full Body,115,269,30935,train,7
271593,img/Panda-Hood_Pajama_Onesie/img_00000052.jpg,1,32,147,288,Onesie,3,Full Body,146,256,37376,train,7
271594,img/Panda-Hood_Pajama_Onesie/img_00000053.jpg,138,45,259,300,Onesie,3,Full Body,121,255,30855,train,7
271595,img/Panda-Hood_Pajama_Onesie/img_00000054.jpg,11,30,124,283,Onesie,3,Full Body,113,253,28589,train,7
271596,img/Panda-Hood_Pajama_Onesie/img_00000055.jpg,3,44,141,272,Onesie,3,Full Body,138,228,31464,train,7
271597,img/Panda-Hood_Pajama_Onesie/img_00000056.jpg,33,25,185,300,Onesie,3,Full Body,152,275,41800,train,7
271598,img/Panda-Hood_Pajama_Onesie/img_00000057.jpg,50,35,151,298,Onesie,3,Full Body,101,263,26563,train,7
271599,img/Panda-Hood_Pajama_Onesie/img_00000058.jpg,29,20,139,300,Onesie,3,Full Body,110,280,30800,train,7
271600,img/Panda-Hood_Pajama_Onesie/img_00000059.jpg,121,145,210,296,Onesie,3,Full Body,89,151,13439,train,7
271601,img/Panda-Hood_Pajama_Onesie/img_00000060.jpg,105,9,220,291,Onesie,3,Full Body,115,282,32430,train,7
271602,img/Panda-Hood_Pajama_Onesie/img_00000061.jpg,160,122,216,196,Onesie,3,Full Body,56,74,4144,train,7
271603,img/Panda-Hood_Pajama_Onesie/img_00000062.jpg,1,60,300,299,Onesie,3,Full Body,299,239,71461,train,7
